policy_state_IL,policy_state_IN,policy_state_OH,insured_sex_FEMALE,insured_sex_MALE,insured_education_level_Associate,insured_education_level_College,insured_education_level_High School,insured_education_level_JD,insured_education_level_MD,insured_education_level_Masters,insured_education_level_PhD,insured_occupation_adm-clerical,insured_occupation_armed-forces,insured_occupation_craft-repair,insured_occupation_exec-managerial,insured_occupation_farming-fishing,insured_occupation_handlers-cleaners,insured_occupation_machine-op-inspct,insured_occupation_other-service,insured_occupation_priv-house-serv,insured_occupation_prof-specialty,insured_occupation_protective-serv,insured_occupation_sales,insured_occupation_tech-support,insured_occupation_transport-moving,insured_hobbies_base-jumping,insured_hobbies_basketball,insured_hobbies_board-games,insured_hobbies_bungie-jumping,insured_hobbies_camping,insured_hobbies_chess,insured_hobbies_cross-fit,insured_hobbies_dancing,insured_hobbies_exercise,insured_hobbies_golf,insured_hobbies_hiking,insured_hobbies_kayaking,insured_hobbies_movies,insured_hobbies_paintball,insured_hobbies_polo,insured_hobbies_reading,insured_hobbies_skydiving,insured_hobbies_sleeping,insured_hobbies_video-games,insured_hobbies_yachting,insured_relationship_husband,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Multi-vehicle Collision,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,incident_severity_Major Damage,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,authorities_contacted_Ambulance,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police,incident_state_NC,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,incident_city_Arlington,incident_city_Columbus,incident_city_Hillsdale,incident_city_Northbend,incident_city_Northbrook,incident_city_Riverwood,incident_city_Springfield,auto_make_Accura,auto_make_Audi,auto_make_BMW,auto_make_Chevrolet,auto_make_Dodge,auto_make_Ford,auto_make_Honda,auto_make_Jeep,auto_make_Mercedes,auto_make_Nissan,auto_make_Saab,auto_make_Suburu,auto_make_Toyota,auto_make_Volkswagen,auto_model_3 Series,auto_model_92x,auto_model_93,auto_model_95,auto_model_A3,auto_model_A5,auto_model_Accord,auto_model_C300,auto_model_CRV,auto_model_Camry,auto_model_Civic,auto_model_Corolla,auto_model_E400,auto_model_Escape,auto_model_F150,auto_model_Forrestor,auto_model_Fusion,auto_model_Grand Cherokee,auto_model_Highlander,auto_model_Impreza,auto_model_Jetta,auto_model_Legacy,auto_model_M5,auto_model_MDX,auto_model_ML350,auto_model_Malibu,auto_model_Maxima,auto_model_Neon,auto_model_Passat,auto_model_Pathfinder,auto_model_RAM,auto_model_RSX,auto_model_Silverado,auto_model_TL,auto_model_Tahoe,auto_model_Ultima,auto_model_Wrangler,auto_model_X5,auto_model_X6,csl_per_person_100,csl_per_person_250,csl_per_person_500,csl_per_accident_1000,csl_per_accident_300,csl_per_accident_500,incident_period_of_day_afternoon,incident_period_of_day_early_morning,incident_period_of_day_evening,incident_period_of_day_fore-noon,incident_period_of_day_morning,incident_period_of_day_night,incident_period_of_day_past_midnight,property_damage,police_report_available,collision_en,months_as_customer,age,policy_number,policy_deductable,policy_annual_premium,umbrella_limit,capital-gains,capital-loss,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,vehicle_age,fraud_reported
0,0,2.265997937,0,2.056380829,0,0,0,0,3.27839107,0,0,0,0,4.559722935,0,0,0,0,0,0,0,0,0,0,0,5.388602512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.363338438,0,0,4.273374357,0,0,0,0,0,4.393224411,0,0,4.33194431,0,0,0,0,0,0,0,0,2.798010775,3.233161507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.965085656,0,0,0,0,0,0,0,0,0,0,8.023992448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20785902,0,0,0,2.20785902,0,0,0,0,0,0,3.10041662,2.367072095,2.35832391,0,2.41149215,5.220957816,1.437508269,3.430021828,4.828793378,0,1.292990714,0,1.055518804,2.544466709,2.894235415,0.209067237,0.20011196,0.099680805,0.21239589,4.072801335,0
2.309401077,0,0,0,2.056380829,0,0,0,3.244257867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.393224411,0,0,0,0,0,0,0,6.753927174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98588374,0,0,0,0,2.078619738,0,0,0,0,0,2.531272561,0,0,0,0,2.70874539,0,0,0,0,0,2.458146387,0,0,3.233161507,0,0,0,0,0,0,0,4.78944431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.012931228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272879768,0,0,0,2.272879768,0,0,0,0,0,0,3.591167018,0,2.367072095,0,3.105740297,0.135477087,3.858968821,1.582830739,1.715010914,7.950993303,0,2.094644957,0,3.166556413,1.272233355,0,2.857252238,2.73486346,1.36230434,2.902743829,1.59370487,0
0,0,0,2.023249397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.363338438,0,0,0,0,0,0,0,2.531272561,0,0,0,0,0,0,0,0,0,0,2.458146387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.625443764,0,0,0,0,0,0,2.367072095,0,2.070493532,1.165102949,3.177974323,1.337520579,0.857505457,5.50886895,0,1.749453379,-1.245838602,1.055518804,0,0.964745138,2.340454922,1.130187883,2.196300412,2.384438858,1.59370487,1
2.309401077,0,0,2.023249397,0,0,3.575314211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.163104064,0,0,0,0,0,0,0,0,0,0,0,5.579817583,0,0,0,0,0,0,0,0,0,0,0,0,0,2.871717778,0,0,0,2.078619738,0,0,0,2.11270992,0,0,0,2.844023957,0,0,0,0,0,0,0,0,0,3.745656809,0,0,0,0,0,0,0,3.139123061,0,0,0,0,0,0,0,0,0,0,0,0,0,4.559722935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.522416901,0,0,0,0,0,0,0,0,0,0,0,2.20785902,0,0,0,2.20785902,0,0,0,0,0,3.591167018,0,0,0,3.105740297,3.712072186,6.355948646,2.276591913,1.715010914,6.932582323,0,0,0,3.166556413,0,0,1.630724448,0.780436646,0.777510282,1.863773934,1.947861508,0
0,0,0,0,0,0,0,0,0,0,0,3.470735223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.363338438,0,0,0,2.119130518,0,2.11270992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.035246766,2.926305081,5.334456899,0.7936934,2.527926087,5.974544212,2.457930883,1.854333397,-1.978764394,1.055518804,0,0.964745138,2.775357011,2.00601123,1.455561271,2.956845782,0.531234957,1
0,0,2.265997937,0,2.056380829,3.33826818,0,0,0,0,0,0,0,0,0,0,0,0,4.163623061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.450028555,0,0,2.871717778,0,0,0,0,0,0,4.217324562,0,0,0,4.393224411,0,0,0,0,2.45102548,0,0,0,0,2.458146387,0,0,3.233161507,0,0,0,0,0,0,0,0,0,0,0,4.670035493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824122436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272879768,0,0,0,2.272879768,0,0,0,0,0,3.657091998,0,0,0,0,0,0.966403221,3.631970655,1.182246089,0.857505457,5.096704779,1.638620589,3.032986789,0,1.055518804,1.272233355,2.894235415,0.164719641,0.173430366,0.086390031,0.161066883,1.416626551,0
2.309401077,0,0,2.023249397,0,0,0,0,0,0,0,3.470735223,0,4.748555621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.579817583,0,0,0,0,0,0,0,0,0,0,0,3.211374674,0,0,0,0,0,0,0,0,4.217324562,0,2.30180453,0,0,0,0,4.33194431,0,0,0,0,7.638788177,0,0,0,0,0,0,0,0,3.745656809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.965085656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.328009686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272879768,0,0,0,2.272879768,0,0,3.575314211,0,0,0,0,0,0,2.35832391,0,0.722544464,2.837477074,3.930671508,3.430021828,4.672392221,2.048275736,2.501013467,-2.134699831,1.055518804,2.544466709,0,0.292694132,0.280156745,0.139553128,0.297354246,3.010331422,0
0,0,2.265997937,2.023249397,0,0,3.575314211,0,0,0,0,0,0,0,0,0,5.329312094,0,0,0,0,0,0,0,0,0,0,0,0,0,5.012317583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98588374,0,0,0,0,2.078619738,0,0,0,0,2.30180453,0,0,0,2.681501176,0,0,0,0,2.53541679,0,0,0,0,0,0,0,0,0,0,3.389089552,0,0,0,0,4.595553745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824122436,0,0,0,0,0,2.20785902,0,0,0,2.20785902,0,0,0,0,0,3.591167018,0,0,0,1.035246766,2.230856034,4.99395965,3.671253408,3.430021828,4.786814073,0,2.364325877,0,3.166556413,2.544466709,1.929490277,2.934543762,2.574773891,2.565119391,2.732827117,1.770783189,0
2.309401077,0,0,0,2.056380829,0,0,0,0,0,0,3.470735223,0,0,4.559722935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.388602512,0,0,0,0,0,0,0,0,0,0,0,2.98588374,0,0,0,0,0,0,0,4.217324562,0,0,0,4.393224411,0,0,0,0,2.45102548,0,2.53541679,0,0,0,0,0,0,0,3.301878468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.393224411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.73289574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20785902,0,0,0,2.20785902,0,0,0,0,3.657091998,0,0,0,2.35832391,0,0.270954174,3.518471572,0.979022038,3.430021828,5.012094317,0,0,0,1.055518804,2.544466709,0.964745138,0.243278239,0.213452758,0.212652385,0.226555616,1.239548232,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.078619738,0,0,0,2.11270992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.625443764,0,0,0,0,0,0,0,0,1.035246766,3.395958983,5.901952314,2.484336367,1.474909386,4.033262258,0,1.756952725,0,2.111037609,1.272233355,0.964745138,3.023323425,2.119852701,2.30993653,3.045521066,2.479096465,1
0,0,2.265997937,2.023249397,0,3.33826818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.393224411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.124788121,0,0,0,0,0,0,3.363338438,0,0,0,2.119130518,0,2.11270992,0,0,0,0,0,0,2.70874539,0,0,0,0,0,0,3.745656809,0,3.233161507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.273374357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.466316712,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20785902,0,0,0,2.20785902,2.625443764,0,0,0,0,0,0,0,0,2.070493532,1.309611842,4.19946607,3.147777952,3.430021828,6.232883788,0,0,-1.312255547,1.055518804,2.544466709,2.894235415,2.327615238,1.11395658,2.219559266,2.364674241,2.833253103,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.871717778,0,0,0,0,0,2.119130518,0,2.11270992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20785902,0,0,0,2.20785902,0,0,0,0,0,0,0,0,0,2.070493532,2.456651179,4.880460567,3.314228655,2.485050814,5.106392913,2.048275736,0.78636001,-0.453038865,1.055518804,1.272233355,1.929490277,3.048115843,3.026137536,1.50739529,3.053308915,3.895723016,1
0,0,2.265997937,2.023249397,0,0,0,0,0,0,3.325979541,0,0,0,0,0,0,0,0,0,4.708768615,0,0,0,0,0,5.388602512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.871717778,0,0,0,0,0,2.119130518,0,2.11270992,0,0,0,0,0,0,0,2.45102548,3.862249041,0,0,0,0,0,0,0,0,0,3.325979541,0,0,0,0,4.78944431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.012931228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272879768,0,0,0,2.272879768,0,0,0,0,0,0,3.591167018,0,2.367072095,0,1.035246766,2.7998598,5.447955982,1.741841198,1.715010914,3.672798052,0,0,0,1.055518804,1.272233355,0,2.330149386,1.362984797,1.357874082,2.53164101,2.302018146,1
2.309401077,0,0,0,2.056380829,0,0,0,3.244257867,0,0,0,0,4.748555621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.794156174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.363338438,0,0,0,2.119130518,0,0,2.30180453,0,0,2.844023957,0,0,0,0,3.862249041,0,0,0,0,0,0,3.233161507,0,0,0,0,0,0,0,0,4.457425305,0,0,0,0,0,0,0,0,0,0,0,8.73289574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20785902,0,0,0,2.20785902,0,0,3.657091998,0,0,0,0,2.367072095,2.35832391,2.070493532,2.610191878,5.220957816,3.399454711,3.430021828,5.254235814,0,0,0,1.055518804,0,0.964745138,2.383366501,1.394113325,1.388885888,2.589459891,4.072801335,1
0,2.333123038,0,0,2.056380829,0,0,0,3.244257867,0,0,0,0,0,0,4.393224411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.794156174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98588374,0,0,0,0,0,0,0,4.217324562,0,2.30180453,0,0,0,0,4.33194431,0,0,0,0,0,0,0,3.745656809,0,0,0,0,0,3.745656809,0,0,0,0,0,0,0,0,0,0,0,0,0,4.393224411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.154509463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272879768,0,0,0,2.272879768,0,0,3.575314211,0,0,0,0,0,2.367072095,0,0,1.824424773,3.858968821,2.410801558,0.857505457,3.685443992,1.228965442,1.145220347,-1.103902995,1.055518804,2.544466709,0.964745138,0.241588807,0.231240488,0.115186708,0.245435251,2.656174784,1
2.309401077,0,0,0,2.056380829,0,0,0,0,0,3.325979541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.748555621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.388602512,0,0,0,0,0,0,3.149082175,0,0,0,4.217324562,0,0,0,4.393224411,0,0,4.33194431,0,0,0,0,0,0,2.458146387,0,0,0,0,0,0,3.745656809,0,0,0,0,0,0,0,0,0,0,0,0,0,4.393224411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.154509463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.426891647,2.426891647,0,0,0,0,0,0,3.657091998,0,0,0,0,0,2.592128266,4.653462401,1.808969791,3.430021828,4.209837646,0,0,-1.791100885,1.055518804,2.544466709,2.894235415,0.218359114,0.104502913,0.208222127,0.221835707,3.010331422,0
2.309401077,0,0,0,2.056380829,0,0,0,0,0,0,3.470735223,0,0,0,0,0,0,0,0,4.708768615,0,0,0,0,0,0,0,0,0,5.012317583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.149082175,0,0,2.119130518,0,0,0,2.531272561,0,0,0,0,2.70874539,0,3.862249041,0,0,0,0,0,0,0,0,3.301878468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.595553745,0,0,0,0,7.154509463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272879768,0,0,0,2.272879768,0,2.625443764,0,0,0,0,0,0,0,0,2.070493532,1.914742831,4.766961484,2.521878302,0.857505457,5.717529156,0,0,-1.436536016,1.055518804,2.544466709,0.964745138,1.78657457,1.045029127,1.041110634,1.941062438,3.895723016,0
2.309401077,0,0,2.023249397,0,0,0,0,0,3.27839107,0,0,5.061013022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.388602512,0,0,0,0,0,0,0,0,0,0,0,0,3.002475094,0,0,0,0,2.119130518,0,0,0,2.531272561,0,0,0,0,0,2.45102548,0,0,0,7.305292678,0,0,0,0,0,0,0,3.745656809,0,0,0,0,0,0,4.424945709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.313884513,0,0,0,0,0,0,0,0,0,0,0,0,0,2.426891647,2.426891647,0,0,0,0,0,0,0,0,3.10041662,0,0,3.105740297,1.336707259,4.085966987,0.838227896,1.715010914,5.372655696,2.048275736,2.03553681,0,1.055518804,2.544466709,0,2.578495922,1.234023756,2.458793199,2.619549309,1.59370487,0
0,2.333123038,0,0,2.056380829,0,0,3.119547875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.163104064,0,0,0,0,0,0,0,0,0,0,0,5.579817583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.363338438,0,0,0,2.119130518,0,2.11270992,0,0,0,0,0,0,2.70874539,0,0,2.53541679,0,0,0,0,0,0,0,0,0,0,3.389089552,0,0,0,0,0,0,4.670035493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.475721281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272879768,0,0,0,2.272879768,0,0,0,3.657091998,0,0,0,0,0,0,3.105740297,3.694008575,6.469447729,2.133289957,1.715010914,5.179185856,2.457930883,2.054008106,0,1.055518804,1.272233355,0,3.096729255,1.358537865,2.706887648,3.244347218,1.062469914,0
0,0,0,2.023249397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.325979541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.070493532,0.713512659,3.06447524,0.860691254,1.715010914,5.542227154,0,0,-1.92802872,1.055518804,0,1.929490277,1.930640902,0.923850218,1.840993719,1.961358045,0.885391595,1
0,0,0,0,0,3.33826818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11270992,0,0,0,0,0,0,0,2.45102548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.070493532,2.592128266,5.334456899,2.473671225,1.279398142,6.237223759,0,0,-1.463987379,1.055518804,0,0.964745138,3.739769392,2.550982803,3.996314243,3.482702606,3.010331422,1
0,0,0,0,2.056380829,0,0,0,3.244257867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.211374674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.070493532,1.318643648,4.085966987,2.211341209,2.184923905,5.217461804,3.079016426,0.524326206,-0.907357087,2.111037609,2.544466709,1.929490277,3.275513419,1.723186326,2.580625294,3.430901608,1.947861508,1
0,0,2.265997937,2.023249397,0,0,0,0,0,3.27839107,0,0,0,0,0,0,0,0,0,4.595553745,0,0,0,0,0,0,0,0,0,0,0,5.794156174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.149082175,0,0,2.119130518,0,2.11270992,0,0,0,0,2.681501176,0,0,0,0,0,0,0,2.458146387,0,0,0,0,0,0,3.745656809,0,0,4.78944431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.475721281,0,0,0,0,0,0,0,2.426891647,2.426891647,0,0,0,0,0,0,3.657091998,0,0,2.367072095,2.35832391,2.070493532,3.441118012,6.242449563,3.818220021,0.857505457,6.344654773,0,1.326239047,0,1.055518804,1.272233355,1.929490277,2.559489809,2.694841068,1.342368179,2.502731569,1.239548232,0
0,2.333123038,0,2.023249397,0,0,0,0,0,0,3.325979541,0,0,0,0,0,0,0,0,0,0,0,5.163104064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.708768615,0,0,0,0,0,0,0,0,3.363338438,0,0,0,0,4.217324562,0,0,0,4.393224411,0,0,0,0,2.45102548,0,0,0,0,0,0,2.798010775,0,0,0,0,0,0,3.139123061,0,0,0,0,0,0,0,0,0,0,4.595553745,0,0,0,0,0,8.73289574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272879768,0,0,0,2.272879768,0,0,3.575314211,0,0,0,0,0,2.367072095,0,0,2.230856034,4.426464235,2.373235852,0.857505457,6.771835483,0,0,-1.802066809,1.055518804,1.272233355,1.929490277,0.325215702,0.1712069,0.341129867,0.318003846,3.187409741,0
2.309401077,0,0,0,2.056380829,3.33826818,0,0,0,0,0,0,0,4.748555621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.719860189,0,0,0,0,0,0,0,0,0,3.363338438,0,0,4.273374357,0,0,0,0,0,4.393224411,0,0,0,0,2.45102548,3.862249041,0,0,0,0,0,0,0,0,0,0,0,0,3.139123061,0,0,0,0,0,0,5.272037759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.015502333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20785902,0,0,0,2.20785902,0,0,0,0,0,3.591167018,0,2.367072095,0,0,0.289017786,4.312965153,2.852446213,3.430021828,2.46013501,2.048275736,0,0,1.055518804,0,0,0.111502526,0.097832514,0.097465676,0.103837991,0.531234957,0
0,0,2.265997937,0,2.056380829,0,0,3.119547875,0,0,0,0,0,0,0,0,0,0,0,4.595553745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.388602512,0,0,0,0,0,0,0,0,0,3.211374674,0,0,0,0,0,0,0,0,4.217324562,0,2.30180453,0,0,0,0,0,0,2.45102548,0,0,0,0,0,3.745656809,0,0,0,3.301878468,0,0,0,0,0,0,0,0,0,0,0,0,0,4.273374357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.466316712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.426891647,2.426891647,0,0,0,0,0,0,3.657091998,0,0,2.367072095,2.35832391,0,0.17160431,3.631970655,3.497944845,1.715010914,5.28369955,0,1.584837189,-3.297087752,1.055518804,1.272233355,0.964745138,0.29734007,0.284603677,0.141768257,0.302074155,0.531234957,0
2.309401077,0,0,0,2.056380829,0,0,0,3.244257867,0,0,0,0,0,0,0,0,0,0,0,0,0,5.163104064,0,0,0,0,0,0,0,5.012317583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.871717778,0,0,0,2.078619738,0,0,0,0,2.30180453,0,0,2.844023957,0,0,0,0,0,0,0,0,2.458146387,0,0,0,0,3.301878468,0,0,0,0,0,0,0,0,0,0,0,4.965085656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.023992448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20785902,0,0,0,2.20785902,0,0,0,0,0,0,3.10041662,0,0,2.070493532,1.770233938,4.653462401,0.976324059,3.430021828,7.825533414,0,0,-2.873072032,3.166556413,1.272233355,0,2.0188715,1.062816857,1.058831666,2.256116342,1.59370487,0
